Date,Open,High,Low,Close,Volume,Adj Close
2012-11-30,59.96,59.98,59.24,59.45,31600,59.45
2012-11-29,60.02,60.19,59.98,60.09,26000,60.09
2012-11-28,59.09,59.77,59.09,59.74,41100,59.74
2012-11-27,60.61,60.64,60.39,60.40,16100,60.40
2012-11-26,60.73,60.76,60.60,60.66,13900,60.66
2012-11-23,60.09,60.85,59.95,60.74,13500,60.74
2012-11-21,59.64,59.92,59.56,59.87,36500,59.87
2012-11-20,59.81,59.86,59.50,59.75,28400,59.75
2012-11-19,59.74,59.94,59.65,59.87,36900,59.87
2012-11-16,58.96,59.12,58.80,58.93,39100,58.93
2012-11-15,59.44,59.44,58.84,59.15,63600,59.15
2012-11-14,59.52,59.78,59.31,59.46,54000,59.46
2012-11-13,59.19,59.65,59.19,59.39,37200,59.39
2012-11-12,59.69,59.75,59.36,59.48,26200,59.48
2012-11-09,59.72,59.89,59.54,59.62,114800,59.62
2012-11-08,58.88,59.68,58.88,59.61,30800,59.61
2012-11-07,59.14,59.21,58.40,58.99,27100,58.99
2012-11-06,58.04,59.20,57.95,58.98,22600,58.98
2012-11-05,57.69,57.86,57.60,57.77,26800,57.77
2012-11-02,58.45,58.45,57.45,57.55,47400,57.55
2012-11-01,59.36,59.40,58.99,58.99,200300,58.99
2012-10-31,59.09,59.41,59.07,59.24,42700,59.24
2012-10-26,59.12,59.16,58.90,58.92,22400,58.92
2012-10-25,59.08,59.13,58.91,58.97,43100,58.97
2012-10-24,58.84,58.84,58.43,58.49,36200,58.49
2012-10-23,58.94,58.94,58.56,58.65,42300,58.65
2012-10-22,59.31,59.53,59.31,59.53,28100,59.53
2012-10-19,59.84,59.84,58.97,59.25,68300,59.25
2012-10-18,60.05,60.27,60.00,60.00,11500,60.00
2012-10-17,60.15,60.55,60.15,60.38,21300,60.38
2012-10-16,60.09,60.31,60.01,60.29,135200,60.29
2012-10-15,60.30,60.30,57.90,59.87,151400,59.87
2012-10-12,61.12,61.18,60.68,60.72,67000,60.72
2012-10-11,61.28,61.50,61.23,61.24,61800,61.24
2012-10-10,61.06,61.30,60.96,61.14,128200,61.14
2012-10-09,61.38,61.52,61.00,61.14,137100,61.14
2012-10-08,61.35,61.58,61.34,61.51,36400,61.51
2012-10-05,62.05,62.15,61.62,61.81,146100,61.81
2012-10-04,62.03,62.42,62.03,62.33,14800,62.33
2012-10-03,61.90,61.93,61.72,61.82,124300,61.82
2012-10-02,61.98,61.98,61.60,61.77,68500,61.77
2012-10-01,62.11,63.80,61.67,61.89,1060500,61.89
2012-09-28,61.69,61.80,61.45,61.66,89900,61.66
2012-09-27,61.24,61.88,61.23,61.83,222700,61.83
2012-09-26,60.70,60.92,60.29,60.82,263700,60.82
2012-09-25,61.45,61.64,60.96,61.03,292200,61.03
2012-09-24,61.10,61.39,61.06,61.21,484500,61.21
2012-09-21,62.16,62.22,61.52,61.67,444800,61.67
2012-09-20,61.41,61.65,61.06,61.59,154600,61.59
2012-09-19,61.71,61.76,61.50,61.64,126100,61.64
2012-09-18,61.31,61.84,61.20,61.71,269500,61.71
2012-09-17,61.72,61.72,60.92,61.05,618500,61.05
2012-09-14,61.69,61.80,61.46,61.70,244500,61.70
2012-09-13,60.06,61.72,59.38,61.55,457800,61.55
2012-09-12,60.54,60.54,59.63,60.06,355700,60.06
2012-09-11,60.26,60.40,60.10,60.11,45400,60.11
2012-09-10,60.15,60.30,59.87,59.90,47200,59.90
2012-09-07,60.05,60.49,59.91,60.34,128800,60.34
2012-09-06,59.01,59.29,58.90,58.97,404800,58.97
2012-09-05,58.63,58.66,58.50,58.62,228000,58.62
2012-09-04,58.71,58.81,58.42,58.73,368100,58.73
2012-08-31,57.14,58.44,56.64,58.37,302900,58.37
2012-08-30,57.28,57.28,56.73,56.90,19000,56.90
2012-08-29,57.35,57.35,56.95,57.03,289600,57.03
2012-08-28,57.28,57.55,57.23,57.33,252000,57.33
2012-08-27,57.42,57.68,57.23,57.23,116400,57.23
2012-08-24,57.32,57.51,57.15,57.43,68500,57.43
2012-08-23,57.12,57.59,57.11,57.37,84900,57.37
2012-08-22,56.17,56.71,55.96,56.66,85900,56.66
2012-08-21,55.90,56.12,55.90,55.94,27600,55.94
2012-08-20,54.86,55.37,54.86,55.29,73000,55.29
2012-08-17,54.92,54.97,54.86,54.96,32100,54.96
2012-08-16,54.59,55.02,54.44,54.92,138000,54.92
2012-08-15,54.49,54.56,54.44,54.48,73400,54.48
2012-08-14,54.38,54.49,54.33,54.39,25300,54.39
2012-08-13,55.02,55.02,54.60,54.64,49000,54.64
2012-08-10,54.86,55.34,54.79,55.10,85800,55.10
2012-08-09,54.87,55.02,54.85,54.99,25900,54.99
2012-08-08,54.84,54.98,54.78,54.87,50800,54.87
2012-08-07,54.86,54.90,54.77,54.85,60600,54.85
2012-08-06,54.53,54.89,54.50,54.78,64300,54.78
2012-08-03,54.05,54.61,54.04,54.46,68500,54.46
2012-08-02,54.23,54.23,53.63,53.83,127500,53.83
2012-08-01,54.23,54.43,54.00,54.18,395800,54.18
2012-07-31,55.24,55.27,54.80,54.85,151100,54.85
2012-07-30,54.83,55.25,54.77,55.17,84100,55.17
2012-07-27,55.12,55.12,54.77,55.05,24500,55.05
2012-07-26,54.75,54.95,54.61,54.78,41200,54.78
2012-07-25,54.20,54.61,54.12,54.38,164300,54.38
2012-07-24,53.71,53.74,53.17,53.69,63900,53.69
2012-07-23,53.28,53.62,53.01,53.49,117300,53.49
2012-07-20,53.44,53.93,53.40,53.84,22500,53.84
2012-07-19,54.22,54.22,53.66,53.71,35800,53.71
2012-07-18,53.42,53.74,53.42,53.58,16300,53.58
2012-07-17,53.83,54.08,53.35,53.77,18400,53.77
2012-07-16,53.96,54.14,53.95,54.01,47200,54.01
2012-07-13,53.72,54.24,53.72,53.94,16600,53.94
2012-07-12,52.88,53.64,52.75,53.47,19600,53.47
2012-07-11,53.44,53.70,53.25,53.51,29600,53.51
2012-07-10,54.26,54.26,53.12,53.26,23500,53.26
2012-07-09,53.85,54.18,53.83,53.96,25500,53.96
2012-07-06,53.95,54.09,53.53,53.76,12400,53.76
2012-07-05,54.42,54.83,54.42,54.63,23400,54.63
2012-07-03,55.09,55.48,55.09,55.32,10300,55.32
2012-07-02,54.24,54.50,53.97,54.37,32800,54.37
2012-06-29,54.30,54.71,54.11,54.38,26000,54.38
2012-06-28,53.11,53.18,52.25,52.81,44000,52.81
2012-06-27,53.80,53.80,53.24,53.51,13400,53.51
2012-06-26,53.72,53.77,53.28,53.47,16500,53.47
2012-06-25,53.36,54.14,53.31,54.03,27400,54.03
2012-06-22,53.21,53.48,52.93,53.48,17200,53.48
2012-06-21,54.05,54.06,53.19,53.24,34400,53.24
2012-06-20,54.86,55.39,54.24,54.86,47900,54.86
2012-06-19,55.74,55.74,55.29,55.38,26500,55.38
2012-06-18,55.44,55.74,55.23,55.69,30000,55.69
2012-06-15,55.59,55.83,55.52,55.65,27800,55.65
2012-06-14,55.68,55.68,55.06,55.56,30900,55.56
2012-06-13,55.67,55.70,55.28,55.45,23500,55.45
2012-06-12,55.05,55.50,54.96,55.30,34800,55.30
2012-06-11,54.80,54.90,54.26,54.88,39700,54.88
