Date,Open,High,Low,Close,Volume,Adj Close
2012-10-17,94.46,94.69,94.46,94.61,1600,94.61
2012-10-16,94.25,94.58,94.25,94.37,2300,94.37
2012-10-15,94.69,94.69,93.67,94.03,2000,94.03
2012-10-12,96.10,96.10,95.60,95.60,300,95.60
2012-10-11,96.28,96.59,96.13,96.13,2000,96.13
2012-10-10,95.84,96.11,95.84,96.11,700,96.11
2012-10-09,96.47,96.47,95.90,96.08,600,96.08
2012-10-08,96.66,96.66,96.66,96.66,100,96.66
2012-10-05,97.62,97.62,96.83,96.83,600,96.83
2012-10-04,97.32,98.09,97.32,97.72,1500,97.72
2012-10-03,96.85,96.85,96.85,96.85,300,96.85
2012-10-02,97.10,97.24,96.75,96.75,900,96.75
2012-10-01,97.56,97.56,96.93,97.01,1700,97.01
2012-09-28,96.80,97.10,96.41,96.46,18300,96.46
2012-09-27,96.59,97.05,96.59,97.05,600,97.05
2012-09-26,95.14,95.68,95.07,95.60,1400,95.60
2012-09-25,96.66,96.78,95.80,95.80,1200,95.80
2012-09-24,95.80,95.80,95.80,95.80,200,95.80
2012-09-21,97.29,97.29,96.99,97.00,3800,97.00
2012-09-20,96.44,96.84,96.24,96.82,10500,96.82
2012-09-19,96.65,97.00,96.46,96.71,11800,96.71
2012-09-18,96.70,96.70,96.50,96.60,1900,96.60
2012-09-17,96.87,96.92,95.84,95.84,1300,95.84
2012-09-14,96.80,97.02,96.67,97.02,3600,97.02
2012-09-13,94.27,96.85,93.41,96.63,13000,96.63
2012-09-12,94.69,94.69,94.25,94.25,24100,94.25
2012-09-11,94.92,94.92,94.33,94.37,17200,94.37
2012-09-10,94.39,94.41,94.30,94.30,1300,94.30
2012-09-07,94.72,94.97,94.69,94.75,13600,94.75
2012-09-06,92.62,92.73,92.55,92.55,1000,92.55
2012-09-05,92.13,92.13,92.10,92.10,700,92.10
2012-09-04,91.77,92.30,91.77,92.27,7400,92.27
2012-08-31,89.36,90.80,89.36,90.80,2500,90.80
2012-08-30,88.88,89.31,88.88,89.31,800,89.31
2012-08-29,89.64,89.64,89.26,89.26,2300,89.26
2012-08-28,89.66,89.98,89.66,89.98,1000,89.98
2012-08-27,89.88,90.43,89.64,89.64,1600,89.64
2012-08-24,89.85,89.87,89.71,89.87,2600,89.87
2012-08-23,89.96,90.14,89.57,89.69,2300,89.69
2012-08-22,87.71,88.74,87.71,88.74,1900,88.74
2012-08-21,87.58,87.77,87.45,87.51,2100,87.51
2012-08-20,85.96,86.57,85.96,86.51,2800,86.51
2012-08-17,85.75,85.79,85.75,85.79,2500,85.79
2012-08-16,85.29,85.95,85.29,85.95,700,85.95
2012-08-15,85.43,85.43,85.11,85.24,2200,85.24
2012-08-14,85.48,85.48,85.48,85.48,000,85.48
2012-08-13,86.13,86.13,85.48,85.48,1700,85.48
2012-08-10,86.24,86.24,86.24,86.24,300,86.24
2012-08-09,85.88,85.90,85.88,85.90,200,85.90
2012-08-08,85.84,85.84,85.70,85.72,800,85.72
2012-08-07,85.95,85.95,85.95,85.95,400,85.95
2012-08-06,85.79,85.79,85.64,85.66,600,85.66
2012-08-03,84.78,85.30,84.60,85.30,44200,85.30
2012-08-02,84.18,84.38,83.80,83.80,18700,83.80
2012-08-01,84.60,84.88,84.55,84.78,1700,84.78
2012-07-31,86.36,86.36,86.05,86.05,400,86.05
2012-07-30,86.10,86.10,86.10,86.10,200,86.10
2012-07-27,85.77,85.77,85.77,85.77,200,85.77
2012-07-26,85.88,85.88,85.73,85.73,11500,85.73
2012-07-25,85.01,85.01,84.88,84.88,400,84.88
2012-07-24,83.60,83.74,83.29,83.74,5500,83.74
2012-07-23,83.79,83.79,83.79,83.79,100,83.79
2012-07-20,83.71,84.11,83.71,84.08,600,84.08
2012-07-19,84.07,84.43,83.73,84.04,17700,84.04
2012-07-18,83.29,84.00,83.29,83.59,1200,83.59
2012-07-17,84.42,84.42,84.19,84.19,400,84.19
2012-07-16,84.25,84.25,84.25,84.25,000,84.25
2012-07-13,84.63,84.73,84.08,84.25,6900,84.25
2012-07-12,82.42,83.40,82.42,83.37,4400,83.37
2012-07-11,83.75,83.83,83.57,83.57,700,83.57
2012-07-10,84.51,84.51,82.97,82.97,1300,82.97
2012-07-09,84.24,84.64,84.07,84.64,5500,84.64
2012-07-06,84.32,84.32,83.73,83.81,1300,83.81
2012-07-05,85.43,85.47,85.35,85.47,500,85.47
2012-07-03,86.13,86.64,86.13,86.43,2300,86.43
2012-07-02,84.83,84.83,84.65,84.65,200,84.65
2012-06-29,84.69,85.14,84.69,85.14,700,85.14
2012-06-28,82.74,82.74,82.28,82.28,2200,82.28
2012-06-27,83.36,83.57,83.36,83.57,500,83.57
2012-06-26,83.31,83.55,83.31,83.55,200,83.55
2012-06-25,83.29,84.43,83.29,84.43,800,84.43
2012-06-22,83.41,83.41,83.29,83.35,3600,83.35
2012-06-21,84.40,84.54,83.12,83.12,14000,83.12
2012-06-20,85.81,86.39,84.96,85.82,3300,85.82
2012-06-19,87.01,87.01,86.62,86.62,300,86.62
2012-06-18,86.66,87.24,86.33,86.97,2000,86.97
2012-06-15,86.81,87.23,86.80,87.07,3200,87.07
2012-06-14,86.90,86.92,86.90,86.92,400,86.92
2012-06-13,87.15,87.20,86.55,86.64,4700,86.64
2012-06-12,86.74,86.74,86.42,86.57,1200,86.57
2012-06-11,85.83,85.85,85.82,85.85,600,85.85
2012-06-08,85.54,85.59,85.54,85.59,1500,85.59
2012-06-07,87.55,87.74,85.41,85.47,5700,85.47
2012-06-06,88.20,88.33,86.99,87.39,30500,87.39
2012-06-05,86.44,86.57,86.44,86.53,700,86.53
2012-06-04,86.60,86.60,85.77,86.30,1900,86.30
2012-06-01,86.71,86.71,86.71,86.71,400,86.71
2012-05-31,83.57,83.79,83.56,83.79,1900,83.79
2012-05-30,83.59,84.17,83.59,83.89,1900,83.89
2012-05-29,83.37,83.37,83.03,83.08,500,83.08
2012-05-25,83.89,84.45,83.89,84.45,4300,84.45
2012-05-24,84.22,84.22,83.40,83.69,7400,83.69
2012-05-23,82.74,83.70,82.74,83.58,700,83.58
2012-05-22,84.68,85.23,84.05,84.05,1400,84.05
2012-05-21,85.40,85.46,85.40,85.46,400,85.46
2012-05-18,85.77,85.77,85.29,85.48,700,85.48
2012-05-17,83.10,84.53,83.10,84.23,3200,84.23
2012-05-16,82.59,82.83,81.88,82.36,5600,82.36
2012-05-15,83.80,83.80,82.71,82.71,1700,82.71
2012-05-14,83.86,84.10,83.86,84.06,3100,84.06
2012-05-11,85.40,85.60,85.33,85.33,1100,85.33
2012-05-10,86.32,86.32,85.87,85.87,700,85.87
2012-05-09,85.32,85.80,85.32,85.79,1600,85.79
2012-05-08,87.00,87.00,86.22,86.91,16500,86.91
2012-05-07,88.05,88.57,88.05,88.43,6000,88.43
2012-05-04,88.52,88.99,88.40,88.62,5100,88.62
2012-05-03,88.42,88.52,88.23,88.52,12000,88.52
2012-05-02,89.52,89.61,89.43,89.61,1000,89.61
2012-05-01,90.53,90.58,90.05,90.34,3200,90.34
2012-04-30,89.82,90.40,89.82,90.28,700,90.28
2012-04-27,90.55,90.55,90.40,90.40,600,90.40
2012-04-26,90.13,90.32,90.13,90.18,600,90.18
2012-04-25,89.06,89.06,88.28,88.28,2700,88.28
2012-04-24,89.45,89.81,89.05,89.06,3700,89.06
2012-04-23,88.73,88.73,88.50,88.66,3400,88.66
2012-04-20,90.09,90.09,89.73,89.75,1300,89.75
2012-04-19,90.44,90.44,89.74,89.93,4600,89.93
2012-04-18,89.91,89.91,89.51,89.68,3200,89.68
2012-04-17,90.26,90.46,89.32,90.41,3700,90.41
2012-04-16,90.06,90.06,90.06,90.06,300,90.06
2012-04-13,90.52,90.52,90.25,90.25,1500,90.25
2012-04-12,91.68,92.09,91.68,91.95,2200,91.95
2012-04-11,90.74,90.77,90.37,90.49,1300,90.49
2012-04-10,90.13,90.91,89.60,90.91,3900,90.91
2012-04-09,89.96,90.16,89.77,89.87,2200,89.87
2012-04-05,89.44,89.46,89.01,89.43,37200,89.43
2012-04-04,88.84,89.03,88.37,88.52,2700,88.52
2012-04-03,92.10,92.30,90.75,90.78,3800,90.78
2012-04-02,92.28,92.70,92.28,92.62,900,92.62
2012-03-30,91.27,91.75,91.16,91.44,1500,91.44
2012-03-29,90.83,91.25,90.21,91.25,4700,91.25
2012-03-28,91.51,92.07,90.88,91.22,4100,91.22
2012-03-27,92.94,93.17,92.23,92.36,2200,92.36
2012-03-26,92.66,92.90,92.56,92.90,5900,92.90
2012-03-23,90.72,91.49,90.72,91.41,2900,91.41
2012-03-22,89.44,89.89,89.44,89.89,200,89.89
2012-03-21,91.23,91.23,90.60,90.74,3300,90.74
2012-03-20,90.85,91.10,90.26,90.63,5800,90.63
2012-03-19,91.07,91.87,91.07,91.65,5200,91.65
2012-03-16,91.50,91.50,90.98,91.30,2700,91.30
