Date,Open,High,Low,Close,Volume,Adj Close,SAR,EP,Trend,AF
2011-11-30,325.74,330.7,325.74,328.38,281900,328.38,334.182,315.26,0,0.08
2011-12-01,329.01,336.33,329.01,335.3,249000,335.3,332.669,315.26,1,0.02
2011-12-02,337,339,330.22,330.22,207700,330.22,315.26,339,1,0.04
2011-12-05,334.54,339.44,332.01,338.97,296400,338.97,316.21,339.44,1,0.06
2011-12-06,341.06,343.9,332.87,337.81,498500,337.81,317.603,343.9,1,0.08
2011-12-07,337.75,338.27,333.37,333.86,391600,333.86,319.707,343.9,1,0.08
2011-12-08,333.58,334.2,329.1,329.67,263400,329.67,321.643,343.9,1,0.08
2011-12-09,329.7,332.3,329.22,329.82,608200,329.82,323.423,343.9,1,0.08
2011-12-12,324.98,332.39,324.97,330.89,344600,330.89,325.061,343.9,0,0.02
2011-12-13,332.46,334.63,324.33,326.1,243200,326.1,343.9,324.33,0,0.04
2011-12-14,325.61,326,322.42,324.32,208900,324.32,343.117,322.42,0,0.06
2011-12-15,325.32,330.04,323.7,327.32,293900,327.32,341.875,322.42,0,0.06
2011-12-16,328.96,330.46,325.94,326,392000,326,340.708,322.42,0,0.06
2011-12-19,325.68,327.01,323.92,324.96,253800,324.96,339.611,322.42,0,0.06
2011-12-20,325.16,327.09,324.22,325.29,673400,325.29,338.579,322.42,0,0.06
2011-12-21,324.94,331.69,324.94,330,369500,330,337.61,322.42,0,0.06
2011-12-22,330.75,331.05,327.85,329,272900,329,336.698,322.42,0,0.06
2011-12-23,330.07,331.17,327.99,330.3,211700,330.3,335.842,322.42,0,0.06
2011-12-27,330.6,331.48,329.42,330.25,374600,330.25,335.036,322.42,0,0.06
2011-12-28,329.69,332,327.39,328.22,191300,328.22,334.279,322.42,0,0.06
2011-12-29,328.59,329.31,325.4,326.25,161000,326.25,333.568,322.42,0,0.06
2011-12-30,324.88,329.4,324.24,324.97,225900,324.97,332.899,322.42,0,0.06
2012-01-03,327.72,328.49,318.12,319.79,539700,319.79,332.27,318.12,0,0.08
2012-01-04,318.23,327.91,313.11,326.96,916200,326.96,331.138,313.11,0,0.1
2012-01-05,323.98,334.1,321.19,333.85,666500,333.85,329.335,313.11,1,0.02
2012-01-06,333.85,339.23,331.93,338.04,571800,338.04,313.11,339.23,1,0.04
2012-01-09,337.98,340.51,336.45,339.5,470200,339.5,314.155,340.51,1,0.06
2012-01-10,340.8,341.27,337.75,340.14,528400,340.14,315.736,341.27,1,0.08
2012-01-11,340.72,342.59,339.03,341.87,496500,341.87,317.779,342.59,1,0.1
2012-01-12,341.59,343.49,339.39,342.98,337400,342.98,320.26,343.49,1,0.12
